year,rgn_id,score
1998,179,0.48994586045105176
1999,179,0.5377065950783797
2000,179,0.6104779177076836
2001,179,0.42246819086780374
2002,179,0.5665129119736944
2003,179,0.7991895337771165
2004,179,0.999207958374329
2005,179,0.9476940906434389
2006,179,0.8363189339629993
2007,179,0.6415547847554337
2008,179,0.4687177081186105
2009,179,0.3701490781215276
2010,179,0.3792483658774661
2011,179,0.3087254520285605
2012,179,0.23971152315409924
2013,179,0.22833487513190845
2014,179,0.16841447083140737
2015,179,0.19875462861517657
2016,179,0.2169580216438271
2017,179,0.2169580216438271
1988,180,0.18871367615471824
1989,180,0.13543040942654347
1990,180,0.14083029817701825
1991,180,0.5160496067588853
1992,180,0.5383407935050231
1993,180,0.5257194008264975
1994,180,0.5336078178272616
1995,180,0.30320201311693207
1996,180,0.3016234332292341
1997,180,0.36476176317648745
1998,180,0.6566470373356137
1999,180,0.6645328805078077
2000,180,0.7307678532920463
2001,180,0.6992287515265224
2002,180,0.42631203377237176
2003,180,0.28267998773755637
2004,180,0.1990023444966285
2005,180,0.23373859152082727
2006,180,0.27162922937940287
2007,180,0.32056598005131604
2008,180,0.402639973813905
2009,180,0.5052087898580131
2010,180,0.6818811905491584
2011,180,0.8411352400158285
2012,180,0.9420161071071212
2013,180,0.9987505093641962
2014,180,0.9215267236638601
2015,180,0.808028201573024
2016,180,0.7433828012740231
2017,180,0.6976517314744073
1992,181,0.006546544879092673
1993,181,0.0032732974298226017
1994,181,0.0021822038402630702
1995,181,0.0016366549628853088
1996,181,0.006546544879092673
1997,181,0.08836150635336912
1998,181,0.08836150635336912
1999,181,0.24862861359171057
2000,181,0.2453590468269775
2001,181,0.16360377194106476
2002,181,0.16360377194106476
2003,181,0.01309288986188586
2004,181,0.029457878112479
2005,181,0.029457878112479
2006,181,0.03273072595041274
2007,181,0.04091262714930845
2008,181,0.16687457824971108
2009,181,0.4414456570040095
2010,181,0.6406190854115623
2011,181,0.997697612058946
2012,181,0.8542837277514745
2013,181,0.5802332569237975
2014,181,0.38100454030195
2015,181,0.006546544879092673
2016,181,0.006546544879092673
2017,181,0.011456322353632076
1977,182,0.0036345959046246564
1978,182,0.001936706240971001
1979,182,0.0013357732842227815
1980,182,0.0010484542206454265
1981,182,1.163717778803934e-4
1982,182,7.129825887515236e-5
1983,182,4.3851523394531645e-5
1984,182,0
1985,182,0
1986,182,0
1987,182,3.928572850854472e-5
1988,182,3.928572850854472e-5
1989,182,0.004002267966572447
1990,182,0.007708736999456045
1991,182,0.011031321574770917
1992,182,0.011085091012737974
1993,182,0.012942934080797434
1994,182,0.011358061578553746
1995,182,0.013276157886914487
1996,182,0.06775279144077018
1997,182,0.07801072462626331
1998,182,0.09392472976646378
1999,182,0.11068157195727157
2000,182,0.08622102259212597
2001,182,0.10364452235777029
2002,182,0.09823103729448099
2003,182,0.1257123929351411
2004,182,0.16103402090824676
2005,182,0.20385584054460168
2006,182,0.269650018588329
2007,182,0.3034844966933307
2008,182,0.31706797690940325
2009,182,0.36003545160721995
2010,182,0.42081592872437423
2011,182,0.4958967884726781
2012,182,0.5392607517343516
2013,182,0.5587998190487571
2014,182,0.5312122944756473
2015,182,0.4975572631732942
2016,182,0.4958510703760781
2017,182,0.4729221420302524
1988,183,0.0248430409500406
1989,183,0.012421940281411394
1990,183,0.00828138683504523
1991,183,0.006211075122420512
1992,183,0
1993,183,0.7074648695684819
1994,183,0.7074648695684819
1995,183,0.7074648695684819
1996,183,0.7074648695684819
1997,183,0
1998,183,0
1999,183,0
2000,183,0
2001,183,0
2002,183,0
2003,183,0.44090352031990626
2004,183,0.44090352031990626
2005,183,0.6947837659221046
2006,183,0.9359621537367584
2007,183,0.5581628571403517
2008,183,0.9973190789999178
2009,183,0.9046245657038784
2010,183,0.6881606931630451
2011,183,0.6572169879139712
2012,183,0.28549305296832816
2013,183,0.21105912374633928
2014,183,0.2296704099444666
2015,183,0.35369793097439256
2016,183,0.5395843802065358
2017,183,0.6819723593741349
1988,184,0.4205570978841011
1989,184,0.22917586957331673
1990,184,0.20038849510399584
1991,184,0.1953815226914128
1992,184,0.13904342230082162
1993,184,0.23480764089518247
1994,184,0.2535789341402372
1995,184,0.21978919064901528
1996,184,0.4730575699670173
1997,184,0.622975053540397
1998,184,0.8083269679062925
1999,184,0.9972300602451396
2000,184,0.9261804116172201
2001,184,0.890645285277611
2002,184,0.9598389291690407
2003,184,0.9747962931365456
2004,184,0.9691874241381054
2005,184,0.9280504909711678
2006,184,0.8232966867067602
2007,184,0.7914845700015953
2008,184,0.9598389291690407
2009,184,0.980404991202058
2010,184,0.9448803488353472
2011,184,0.8120695124131689
2012,184,0.5086742067596286
2013,184,0.37554453226624396
2014,184,0.2854856249535603
2015,184,0.29674545601423497
2016,184,0.383047407189211
2017,184,0.5124229186014178
1996,191,0.007700281036562716
1997,191,0.008646045781355523
1998,191,0.008961298425146135
1999,191,0.00911892432122216
2000,191,0.009591800306225227
2001,191,0.009591800306225227
2002,191,0.009591800306225227
2003,191,0.007193948800392307
2004,191,0.0047960315909365775
2005,191,0.0023980486625704554
2006,191,0.033566705024058466
2007,191,0.033566705024058466
2008,191,0.08149686886533078
2009,191,0.14616122197240206
2010,191,0.23948193044606936
2011,191,0.28730074117091664
2012,191,0.23948193044606936
2013,191,0.1796722623735997
2014,191,0.06472428580771754
2015,191,0.0838926911071695
2016,191,0.9659933951146973
2017,191,0.994460778608206
1992,196,0.31456812277449125
1993,196,0.32039290524317965
1994,196,0.5048339554212294
1995,196,0.7260859312256666
1996,196,0.6602935081712692
1997,196,0.8123509373336842
1998,196,0.6743320123880148
1999,196,0.43445625404602206
2000,196,0.570092373771081
2001,196,0.5278618391223628
2002,196,0.651843222052674
2003,196,0.7673117505194508
2004,196,0.965214449482067
2005,196,0.9997038697616972
2006,196,0.7953970269692282
2007,196,0.7276603758116096
2008,196,0.3812635320375383
2009,196,0.15534818325136798
2010,196,0.30388787071839346
2011,196,0.1485533690518026
2012,196,0.1485533690518026
2013,196,0.1485533690518026
2014,196,0
2015,196,0
2016,196,0
2017,196,0
1991,202,0.0856515803154056
1992,202,0.08370799307364638
1993,202,0.09989215146199046
1994,202,0.10075839681040441
1995,202,0.09741543823534692
1996,202,0.11799835481502197
1997,202,0.14048085349960335
1998,202,0.16893842987809402
1999,202,0.187608386175363
2000,202,0.215201673950281
2001,202,0.2584426285447259
2002,202,0.2727561715573307
2003,202,0.38954598667474166
2004,202,0.4224139134664671
2005,202,0.39502452901720436
2006,202,0.4278911251704338
2007,202,0.2854114763853737
2008,202,0.3100821666556981
2009,202,0.49907472194358515
2010,202,0.4087199142826821
2011,202,0.4005028494913063
2012,202,0.2744452782450638
2013,202,0.0284923934808526
2014,202,0.031239035914007358
2015,202,0.17510735418216627
2016,202,0.3752475356146461
2017,202,0.3660083283290728
1976,203,0.03738186733815215
1977,203,0.031151738061707613
1978,203,0.03229264032629318
1979,203,0.024219663554801155
1980,203,0.02144630642498999
1981,203,0.018331157813326664
1982,203,0.009687495309822762
1983,203,0.015917875316298628
1984,203,0.015576096490394873
1985,203,0.015576096490394873
1986,203,0.028036646135557904
1987,203,0.028036646135557904
1988,203,0.024921536016253902
1989,203,0.04672692482670946
1990,203,0.059186746853917935
1991,203,0.12771056888595153
1992,203,0.1370540450596875
1993,203,0.21179597211955944
1994,203,0.21179597211955944
1995,203,0.2585043697728381
1996,203,0.28030022607723293
1997,203,0.27407292917686826
1998,203,0.3114356235014428
1999,203,0.27407292917686826
2000,203,0.43907182713488974
2001,203,0.5480055201121738
2002,203,0.6631399622312503
2003,203,0.9990672029081532
2004,203,0.9648619679141656
2005,203,0.8591229781837584
2006,203,0.9026650739335682
2007,203,0.734697590552448
2008,203,0.8093562736734675
2009,203,0.9524231629492764
2010,203,0.8653434929815261
2011,203,0.862233244559756
2012,203,0.8746741305302747
2013,203,0.7595849690429002
2014,203,0.7969138789182983
2015,203,0.6444711883421465
2016,203,0.49198524108720926
2017,203,0.8808944658077825
1984,204,0.9977458897060256
1985,204,0.655274990056195
1986,204,0.4370654499596361
1987,204,0.3512815901574314
1988,204,0.10153898068158626
1989,204,0.02343624622861123
1990,204,0.02343624622861123
1991,204,0
1992,204,0
1993,204,0
1994,204,0
1995,204,0
1996,204,0
1997,204,0
1998,204,0
1999,204,0
2000,204,0
2001,204,0.007812360663949089
2002,204,0.02343624622861123
2003,204,0.031247771297946463
2004,204,0.03905901800429034
2005,204,0.11715619360433135
2006,204,0.17961395441360933
2007,204,0.18741992816925107
2008,204,0.17961395441360933
2009,204,0.09372995785185204
2010,204,0.02343624622861123
2011,204,0.08592065733144294
2012,204,0.08592065733144294
2013,204,0.08592065733144294
2014,204,0.0781110790364774
2015,204,0
2016,204,0
2017,204,0
2005,205,0.498056350784716
2006,205,0.24951141522312564
2007,205,0.16644911807319324
2008,205,0.2358470276950699
2009,205,0.21482661544403264
2010,205,0.3114345056794531
2011,205,0.400671471147023
2012,205,0.3725539435050824
2013,205,0.3466499361454235
2014,205,0.32068248709904307
2015,205,0.2954470647655412
2016,205,0.27115675276926987
2017,205,0.2519776936374598
1976,206,0.002591370290847643
1977,206,0.0028651405708988538
1978,206,0.0028832989247718184
1979,206,0.00289232837752786
1980,206,0.0029605959443369865
1981,206,0.002926163914319466
1982,206,0.002878038469511986
1983,206,0.004774233760462469
1984,206,0.00455497045322397
1985,206,0.004821755977885458
1986,206,0.005355510102483146
1987,206,0.005416919882685014
1988,206,0.007675509982284279
1989,206,0.009947410258296395
1990,206,0.018135930671481
1991,206,0.02612130683050308
1992,206,0.03837750412092608
1993,206,0.06282302923982566
1994,206,0.08406733047389432
1995,206,0.11885646730066345
1996,206,0.17065349201396224
1997,206,0.20281757685772547
1998,206,0.21666421278312245
1999,206,0.22405059605026098
2000,206,0.21315787961069507
2001,206,0.22504736477607137
2002,206,0.29908443228469367
2003,206,0.3417664308311964
2004,206,0.38248495042621017
2005,206,0.4178660341604199
2006,206,0.40355241389009755
2007,206,0.4444085515457862
2008,206,0.4836915025245077
2009,206,0.4721154666195609
2010,206,0.4912233390609708
2011,206,0.43882801688305983
2012,206,0.3762852123860515
2013,206,0.2911210109451002
2014,206,0.18069099154684362
2015,206,0.10795100705529613
2016,206,0.052206912783611836
2017,206,0.056271169324416524
1995,207,0.11000433374610734
1996,207,0.10864031271650704
1997,207,0.07264554745778604
1998,207,0.05456721589553901
1999,207,0.027000870463442482
2000,207,0
2001,207,0.0015059238923782374
2002,207,0.007375329853233261
2003,207,0.13829921408130708
2004,207,0.1955819926881956
2005,207,0.19521739858448114
2006,207,0.19277407240417271
2007,207,0.06578799640701855
2008,207,0.010420590575075115
2009,207,0.01383992714694676
2010,207,0.045512596047126624
2011,207,0.07557375379801437
2012,207,0.18402116613109112
2013,207,0.292458442009039
2014,207,0.3729137997312724
2015,207,0.4572327387513598
2016,207,0.46908302396981255
2017,207,0.48086261124666785
1976,208,0.01844465518986361
1977,208,0.018344912097738104
1978,208,0.018246513674228523
1979,208,0.018141088552064994
1980,208,0.01794068322413234
1981,208,0.017797473265542933
1982,208,0.01774948900781451
1983,208,0.017805642917992873
1984,208,0.01831684651298971
1985,208,0.018216823545569152
1986,208,0.018173017774838703
1987,208,0.018533621594153244
1988,208,0.018818193785932552
1989,208,0.019770297212069878
1990,208,0.020545933607324963
1991,208,0.020878770219424875
1992,208,0.020984372116638877
1993,208,0.02102625627829364
1994,208,0.02114948000875391
1995,208,0.03201738519873694
1996,208,0.02964158393412454
1997,208,0.021254666072361282
1998,208,0.011464157011223965
1999,208,0.016175050070335657
2000,208,0.019957826709071914
2001,208,0.02252037682984594
2002,208,0.02297056467534046
2003,208,0.023269335428155468
2004,208,0.022115179089679055
2005,208,0.01940604350732039
2006,208,0.01453062236647035
2007,208,0.007660909370044296
2008,208,0.001751916698238939
2009,208,0
2010,208,0.015241641368714523
2011,208,0.027053784282011113
2012,208,0.03229266134589325
2013,208,0.02817040904582914
2014,208,0.028561745569278967
2015,208,0.028946946833225733
2016,208,0.029302373158455533
2017,208,0.029587892985481642
1978,209,0.054905864313542746
1979,209,0.027465937810549214
1980,209,0.034738482144145516
1981,209,0.03769816575231174
1982,209,0.03501671809123785
1983,209,0.04569551201390335
1984,209,0.034027199335787225
1985,209,0.022385326302884784
1986,209,0.011337094627655064
1987,209,0.008750932905082793
1988,209,0.016238916305770866
1989,209,0.02344528677328408
1990,209,0.02344528677328408
1991,209,0.02291813066906724
1992,209,0.11592238656796229
1993,209,0.1717584984417018
1994,209,0.3910884059576998
1995,209,0.4811599886658368
1996,209,0.46908937245330745
1997,209,0.4957791151165263
1998,209,0.4076455179648845
1999,209,0.39745608394938897
2000,209,0.324975775559355
2001,209,0.24947169786211157
2002,209,0.1328334346927566
2003,209,0.061514201954140445
2004,209,0.06357868416139384
2005,209,0.0675033887376426
2006,209,0.07111061151360555
2007,209,0.0754941271653254
2008,209,0.07902269536294794
2009,209,0.08364107962233693
2010,209,0.17910631721294523
2011,209,0.2796944223411999
2012,209,0.2587781891942668
2013,209,0.23620013648241694
2014,209,0.12283977141472881
2015,209,2.152094494213414e-4
2016,209,0
2017,209,0
1988,210,0.1643629401180949
1989,210,0.17023228289689352
1990,210,0.1904485059878338
1991,210,0.21522883275484725
1992,210,0.24750706542521614
1993,210,0.27978371073269404
1994,210,0.3101027503375318
1995,210,0.344332241909211
1996,210,0.3854052778210191
1997,210,0.4352762280824829
1998,210,0.4704769745330332
1999,210,0.45092123688768726
2000,210,0.42745358409104933
2001,210,0.39420630868193696
2002,210,0.3824715746773835
2003,210,0.4342984026730935
2004,210,0.5633587914464057
2005,210,0.7197617186637923
2006,210,0.8077220617436237
2007,210,0.9034877714588965
2008,210,0.9073962809697889
2009,210,0.9103276479275002
2010,210,0.9738374055686216
2011,210,0.9992396000453333
2012,210,0.7774259343118355
2013,210,0.5281630139045742
2014,210,0.2739153478061326
2015,210,0.016633839591462238
2016,210,0.022504505623504475
2017,210,0.022504505623504475
1991,212,0.3259354256482472
1992,212,0.2769420180836342
1993,212,0.33074983621518644
1994,212,0.368855114155704
1995,212,0.47051465539758003
1996,212,0.4919529341672353
1997,212,0.5345372284111843
1998,212,0.5846860855159365
1999,212,0.747101393606973
2000,212,0.8923753847665211
2001,212,0.9975563554490094
2002,212,0.9905979027561508
2003,212,0.9077237591996382
2004,212,0.9240761710080649
2005,212,0.6670202658448353
2006,212,0.669852014175556
2007,212,0.4176074792495699
2008,212,0.17717157335408448
2009,212,0.24671358998446838
2010,212,0.07978662015937171
2011,212,0.06960284773969307
2012,212,0.06960284773969307
2013,212,0
2014,212,0.0165684268888371
2015,212,0.03624991486744536
2016,212,0.048062349920202745
2017,212,0.08001866454996892
1994,214,0.35390261611510615
1995,214,0.336532374611496
1996,214,0.22450477583418144
1997,214,0.2191894150197309
1998,214,0.1742370037485377
1999,214,0.13651640359067707
2000,214,0.22788710309021995
2001,214,0.2336850616513907
2002,214,0.2235383716085119
2003,214,0.19889130640254052
2004,214,0.12345531766320375
2005,214,0.06683373136696114
2006,214,0.03487643975253956
2007,214,0.0201430092538108
2008,214,0.011423726692729674
2009,214,0.01723668283706256
2010,214,0.04193723636625475
2011,214,0.04359327600156676
2012,214,0.050856612068568806
2013,214,0.05666682674313263
2014,214,0.06538139206886559
2015,214,0.43636245291540515
2016,214,0.47683957187610343
2017,214,0.49851577610565556
1981,216,0.03891539223492519
1982,216,0.027550174870225635
1983,216,0.02209196211732936
1984,216,0.02075948255491441
1985,216,0.01690645561000854
1986,216,0.04580147810830649
1987,216,0.06342440670013777
1988,216,0.0952939210894025
1989,216,0.1300433475666779
1990,216,0.14351717706191744
1991,216,0.1922042619672457
1992,216,0.2442396725732959
1993,216,0.3017343177379724
1994,216,0.3599732713358929
1995,216,0.3978248035515649
1996,216,0.39196523104625547
1997,216,0.3193239629334576
1998,216,0.22274502682508543
1999,216,0.20038120487204547
2000,216,0.20384423184684966
2001,216,0.25294235132343207
2002,216,0.3369593779111626
2003,216,0.33724767628329677
2004,216,0.3596850212241039
2005,216,0.4990786564260703
2006,216,0.4777683198887436
2007,216,0.4465167217014904
2008,216,0.3813020817865882
2009,216,0.21110668138134672
2010,216,0.19114603326792737
2011,216,0.18979918477917943
2012,216,0.19244476733633778
2013,216,0.20091028416910472
2014,216,0.19489789769953167
2015,216,0.1771958817477418
2016,216,0.17368406538713332
2017,216,0.15612361662525517
1988,218,0.018533803138322064
1989,218,0.009266985777925896
1990,218,0.018533803138322064
1991,218,0.060232397789620806
1992,218,0.06949828931782176
1993,218,0.10192758487755492
1994,218,0.09729495451347095
1995,218,0.08339681115176388
1996,218,0.07413117198700828
1997,218,0.060232397789620806
1998,218,0.09729495451347095
1999,218,0.10656017320212806
2000,218,0.14361936676493725
2001,218,0.14361936676493725
2002,218,0.12509010617009475
2003,218,0.08802956765381566
2004,218,0.12045768597117562
2005,218,0.2177296895535317
2006,218,0.26867430480826954
2007,218,0.3659181240734686
2008,218,0.30109096399319407
2009,218,0.189939577978494
2010,218,0.12509010617009475
2011,218,0.025328346872026827
2012,218,0.48921529228317295
2013,218,0.48458616661750886
2014,218,0.4799569991784881
2015,218,0.9685042393691783
2016,218,0.9944001535866522
2017,218,0.9990246959364157
1996,220,0.9978550497245802
1997,220,0.6239709108241999
1998,220,0.7816785863953244
1999,220,0.6279997866401461
2000,220,0.4200739967793747
2001,220,0.3785416429636479
2002,220,0.14556814353907904
2003,220,0.14556814353907904
2004,220,0.20636696061086182
2005,220,0.3102608549444604
2006,220,0.4348722370700576
2007,220,0.5801680591623879
2008,220,0.5194668656515342
2009,220,0.4364301705256701
2010,220,0.35051463077835693
2011,220,0.1635045501689731
2012,220,0.1219262452510627
2013,220,0.08034045774698635
2014,220,0
2015,220,0
2016,220,0
2017,220,0
1976,222,0.13479708322298134
1977,222,0.12806136786196307
1978,222,0.13479708322298134
1979,222,0.1246933473603827
1980,222,0.13816477814186226
1981,222,0.1953990203159331
1982,222,0.2088613609072663
1983,222,0.29296196913764083
1984,222,0.41730813745698014
1985,222,0.5012435386887963
1986,222,0.632051458341277
1987,222,0.6756187787403312
1988,222,0.595173043450233
1989,222,0.507955520658021
1990,222,0.39379436633827913
1991,222,0.2996871195969413
1992,222,0.2593297851449223
1993,222,0.2256868602916187
1994,222,0.21222667636217168
1995,222,0.2235980224062805
1996,222,0.23717317249852757
1997,222,0.24622314229424724
1998,222,0.2481871933648767
1999,222,0.23009187144195178
2000,222,0.1727600747649078
2001,222,0.155454629549794
2002,222,0.878313972859856
2003,222,0.9953035536492317
2004,222,0.9886216456041954
2005,222,0.9466835167721541
2006,222,0.17183576647601267
2007,222,0.014765971751489557
2008,222,0.02626146497866633
2009,222,0.029632669751457886
2010,222,0.043116394822593655
2011,222,0.048579636198518364
2012,222,0.04719884541718492
2013,222,0.05731009438599153
2014,222,0.05056937097518171
2015,222,0.0438282105840254
2016,222,0.0438282105840254
2017,222,0.04045746644560866
1980,223,0.2542698938556563
1981,223,0.4959028930863332
1982,223,0.5686617474714021
1983,223,0.4265522996837363
1984,223,0.3630162750077724
1985,223,0.33829902021068836
1986,223,0.19150676180187892
1987,223,0.8584750643249751
1988,223,0.9990775749179716
1989,223,0.9672819712012366
1990,223,0.9355464721408144
1991,223,0.26867290880397465
1992,223,0.12788107627027137
1993,223,0.09745813821470045
1994,223,0.09745813821470045
1995,223,0.09745813821470045
1996,223,0.09745813821470045
1997,223,0
1998,223,0
1999,223,0
2000,223,0
2001,223,0
2002,223,0
2003,223,0
2004,223,0
2005,223,0
2006,223,0
2007,223,0
2008,223,0
2009,223,0
2010,223,0
2011,223,0
2012,223,0
2013,223,0
2014,223,0
2015,223,0
2016,223,0
2017,223,0
1993,224,0.015799911686915108
1994,224,0.007901907530305403
1995,224,0.00526837287111597
1996,224,0.003951442711568533
1997,224,0.003951442711568533
1998,224,0.02763963476109517
1999,224,0.29417076474347686
2000,224,0.5444113895956643
2001,224,0.7754701646324379
2002,224,0.9731528257934265
2003,224,0.7159661380992083
2004,224,0.6666864683470493
2005,224,0.6174518983152986
2006,224,0.5680959526995257
2007,224,0.5680959526995257
2008,224,0.36834827777455237
2009,224,0.17885582111280715
2010,224,0
2011,224,0
2012,224,0
2013,224,0
2014,224,0
2015,224,0
2016,224,0
2017,224,0
1996,245,0.9988975304112918
1997,245,0.6243806845537242
1998,245,0.7823202503315131
1999,245,0.62841484556567
2000,245,0.4202602556430328
2001,245,0.3786929808750175
2002,245,0.1455905971775039
2003,245,0.1455905971775039
2004,245,0.20641204848594977
2005,245,0.31036261891539824
2006,245,0.4350718082727883
2007,245,0.580522538773766
2008,245,0.5197512929593957
2009,245,0.43663116979505445
2010,245,0.35064443981271376
2011,245,0.16353287081632462
2012,245,0.12194200300067261
2013,245,0.08034730355803812
2014,245,0
2015,245,0
2016,245,0
2017,245,0
1995,247,0.12705302815191144
1996,247,0.19406438650151536
1997,247,0.12937850416131502
1998,247,0.09703472068029101
1999,247,0.093584209750029207
2000,247,0.028313437801706285
2001,247,0.11022801246499199
2002,247,0.15523186952212453
2003,247,0.26242778818098406
2004,247,0.8135740851145752
2005,247,0.7316904024153885
2006,247,0.9997318764157094
2007,247,0.8642779934766557
2008,247,0.31314667747758396
2009,247,0.31314667747758396
2010,247,0
2011,247,0
2012,247,0
2013,247,0
2014,247,0
2015,247,0
2016,247,0
2017,247,0
1996,248,0.9996245990573323
1997,248,0.6246654146835561
1998,248,0.7827668117625936
1999,248,0.6287032597288742
2000,248,0.42038941259655943
2001,248,0.37879787884336574
2002,248,0.14560612407221216
2003,248,0.14560612407221216
2004,248,0.20644324634318362
2005,248,0.3104331068198465
2006,248,0.4352102169587325
2007,248,0.5807687399185418
2008,248,0.5199487196065409
2009,248,0.4367705710720447
2010,248,0.35073438991815525
2011,248,0.16355245835656954
2012,248,0.12195289701908595
2013,248,0.08035203437110666
2014,248,0
2015,248,0
2016,248,0
2017,248,0
1996,249,0.9954431199784474
1997,249,0.6230159855608708
1998,249,0.7801878353561277
1999,249,0.6270326207771987
2000,249,0.41963820733846907
2001,249,0.3781872677913246
2002,249,0.14551532164174139
2003,249,0.14551532164174139
2004,249,0.20626102074355576
2005,249,0.31002224068398954
2006,249,0.43440543684024313
2007,249,0.5793412839605832
2008,249,0.5188026899074124
2009,249,0.43596004444277636
2010,249,0.35021049952440053
2011,249,0.1634379501119017
2012,249,0.12188915778716379
2013,249,0.08032433198274214
2014,249,0
2015,249,0
2016,249,0
2017,249,0
